scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Civettictis civetta,2024-09-13 21:43:38 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Nkomazi, MP, ZA",-25.1238083333,31.9285383333,,African Civet,https://www.inaturalist.org/observations/241676957,https://static.inaturalist.org/photos/430752941/medium.jpeg,ticoswildstudio,241676957,African Civet,Mammalia,41627,3,0,2024-09-13 21:43:38+02:00,2024-09-13,2024-09-13 19:43:38 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-14 16:46:26 UTC,2024-09-21 05:56:00 UTC,research,,NA,3,false
Tragelaphus sylvaticus sylvaticus,2024-09-14 17:01:08 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, MP, ZA",-24.980945,31.565475,,Cape Bushbuck,https://www.inaturalist.org/observations/241656385,https://static.inaturalist.org/photos/430716478/medium.jpeg,ticoswildstudio,241656385,Cape Bushbuck,Mammalia,1431869,5,0,2024-09-14 17:01:08+02:00,2024-09-14,2024-09-14 15:01:08 UTC,Pretoria,4,4,,,false,,,268534,Tíco Haroutiounian,2024-09-14 15:15:04 UTC,2024-09-21 05:59:31 UTC,research,,NA,3,false
Simiiformes,2024-09-14 16:22:00 +0200,,"Kruger Park, South Africa",-25.17156,31.2699,,Monkeys and Apes,https://www.inaturalist.org/observations/241645454,https://static.inaturalist.org/photos/430697789/medium.jpeg,frances40397,241645454,,Mammalia,936377,0,0,2024-09-14 16:22:00,2024-09-14,2024-09-14 14:22:00 UTC,Pretoria,9,9,,,false,,,8104169,Frances Ward,2024-09-14 14:24:53 UTC,2024-09-17 06:16:34 UTC,needs_id,,NA,2,false
Raphicerus campestris campestris,2024-09-14 14:56:26 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.1362283333,31.33526,,Southern Steenbuck,https://www.inaturalist.org/observations/241645416,https://static.inaturalist.org/photos/430697678/medium.jpeg,frances40397,241645416,Southern Steenbuck,Mammalia,698704,2,0,2024-09-14 14:56:26,2024-09-14,2024-09-14 12:56:26 UTC,Pretoria,8,8,,open,false,,,8104169,Frances Ward,2024-09-14 14:24:38 UTC,2024-09-14 19:18:59 UTC,research,,NA,2,false
Giraffa giraffa giraffa,2024-09-14 14:17:39 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.119115,31.54589,,Southern African Giraffe,https://www.inaturalist.org/observations/241645350,https://static.inaturalist.org/photos/430697571/medium.jpeg,frances40397,241645350,Southern African Giraffe,Mammalia,1510582,5,0,2024-09-14 14:17:39,2024-09-14,2024-09-14 12:17:39 UTC,Pretoria,8,8,,open,false,,,8104169,Frances Ward,2024-09-14 14:24:21 UTC,2024-10-03 16:49:25 UTC,research,,NA,2,false
Equus quagga chapmani,2024-09-14 14:12:06 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.1482883333,31.5569616667,,Chapman's Zebra,https://www.inaturalist.org/observations/241645109,https://static.inaturalist.org/photos/430697483/medium.jpeg,frances40397,241645109,Chapman's Zebra,Mammalia,418151,5,0,2024-09-14 14:12:06,2024-09-14,2024-09-14 12:12:06 UTC,Pretoria,6,6,,,false,,,8104169,Frances Ward,2024-09-14 14:22:55 UTC,2024-09-22 03:31:09 UTC,research,,NA,2,false
Ceratotherium simum,2024-09-14 13:48:18 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.2620469974,31.5025103275,,White Rhinoceros,https://www.inaturalist.org/observations/241645091,,frances40397,241645091,white rhino,Mammalia,43348,0,0,2024-09-14 13:48:18,2024-09-14,2024-09-14 11:48:18 UTC,Pretoria,9,29981,,obscured,true,,,8104169,Frances Ward,2024-09-14 14:22:53 UTC,2024-09-14 14:22:53 UTC,casual,,NA,2,false
Hyaenidae,2024-09-14 13:19:11 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.355625,31.515155,,Hyaenas,https://www.inaturalist.org/observations/241645072,,frances40397,241645072,Hyaenas,Mammalia,41884,0,0,2024-09-14 13:19:11,2024-09-14,2024-09-14 11:19:11 UTC,Pretoria,9,9,,,false,,,8104169,Frances Ward,2024-09-14 14:22:50 UTC,2024-09-14 14:22:50 UTC,casual,,NA,2,false
Loxodonta africana,2024-09-14 13:17:06 +0200,,"Ehlanzeni, ZA-MP, ZA",-25.2579287104,31.5140003579,,Savanna Elephant,https://www.inaturalist.org/observations/241644863,https://static.inaturalist.org/photos/430697409/medium.jpeg,frances40397,241644863,Savanna Elephant,Mammalia,43694,6,0,2024-09-14 13:17:06,2024-09-14,2024-09-14 11:17:06 UTC,Pretoria,6,29981,,obscured,true,,,8104169,Frances Ward,2024-09-14 14:22:01 UTC,2024-09-21 06:00:00 UTC,research,,NA,2,false
Aepyceros melampus melampus,2024-09-14 13:04:36 +0200,,"Kruger Park, South Africa",-25.4362233333,31.51432,,Common Impala,https://www.inaturalist.org/observations/241618798,https://static.inaturalist.org/photos/430648759/medium.jpeg,frances40397,241618798,Common Impala,Mammalia,147920,5,0,2024-09-14 13:04:36,2024-09-14,2024-09-14 11:04:36 UTC,Pretoria,9,9,,open,false,,,8104169,Frances Ward,2024-09-14 11:06:04 UTC,2024-09-21 06:00:10 UTC,research,,NA,2,false
Mellivora capensis,2024-09-14 11:26:05 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Nkomazi, MP, ZA",-24.9706533333,31.6721633333,,Ratel,https://www.inaturalist.org/observations/241616360,https://static.inaturalist.org/photos/430644212/medium.jpeg,ticoswildstudio,241616360,Ratel,Mammalia,41834,3,0,2024-09-14 11:26:05+02:00,2024-09-14,2024-09-14 09:26:05 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-14 10:35:15 UTC,2024-09-21 06:00:15 UTC,research,,NA,3,false
Acinonyx jubatus jubatus,2024-09-12 06:48:45 +0200,"Female with 3 cubs

For more follow me on www.instagram.com/ticoswildstudio","Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.2675909034,31.7547322963,,Southern and Eastern African Cheetah,https://www.inaturalist.org/observations/241615656,https://static.inaturalist.org/photos/430642811/medium.jpeg,ticoswildstudio,241615656,Southern and Eastern African Cheetah,Mammalia,606958,4,0,2024-09-12 06:48:45+02:00,2024-09-12,2024-09-12 04:48:45 UTC,Pretoria,4,30090,,obscured,true,,,268534,Tíco Haroutiounian,2024-09-14 10:26:00 UTC,2024-09-21 06:00:44 UTC,research,,NA,3,false
Syncerus caffer caffer,2024-09-14 03:49:00 +0200,,"Kruger National Park, Skukuza, MP, ZA",-24.9955028529,31.5880998125,,Cape Buffalo,https://www.inaturalist.org/observations/241605752,https://inaturalist-open-data.s3.amazonaws.com/photos/430623134/medium.jpeg,thepigeongirl,241605752,Cape Buffalo,Mammalia,516814,5,0,2024-09-14 03:49:00+02:00,2024-09-14,2024-09-14 01:49:00 UTC,Pretoria,65,65,,open,false,,,3236187,,2024-09-14 08:22:09 UTC,2024-09-21 06:00:49 UTC,research,CC-BY-NC,NA,NA,false
Genetta felina,2024-09-13 21:15:12 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Nkomazi, MP, ZA",-25.169595,31.9189916667,,Southern Small-spotted Genet,https://www.inaturalist.org/observations/241530894,https://static.inaturalist.org/photos/430474203/medium.jpeg,ticoswildstudio,241530894,Southern Small-spotted Genet,Mammalia,925659,1,0,2024-09-13 21:15:12+02:00,2024-09-13,2024-09-13 19:15:12 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-13 21:01:35 UTC,2024-09-13 22:03:29 UTC,research,,NA,3,false
Panthera pardus pardus,2024-09-12 08:13:52 +0200,"With a kill (Impala)

For more follow me on www.instagram.com/ticoswildstudio","Kruger National Park, ZA",-24.0237265164,31.6749125842,,African Leopard,https://www.inaturalist.org/observations/241494561,https://static.inaturalist.org/photos/430406390/medium.jpeg,ticoswildstudio,241494561,African Leopard,Mammalia,319574,6,0,2024-09-12 08:13:52+02:00,2024-09-12,2024-09-12 06:13:52 UTC,Pretoria,4,30112,,obscured,true,,,268534,Tíco Haroutiounian,2024-09-13 17:26:23 UTC,2024-10-03 14:23:01 UTC,research,,NA,3,false
Crocuta crocuta,2024-09-12 18:17:19 +0200,"Group of 4

For more follow me on www.instagram.com/ticoswildstudio","Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.4421333333,31.7825633333,,Spotted Hyena,https://www.inaturalist.org/observations/241493966,https://static.inaturalist.org/photos/430405616/medium.jpeg,ticoswildstudio,241493966,Spotted Hyena,Mammalia,41886,5,0,2024-09-12 18:17:19+02:00,2024-09-12,2024-09-12 16:17:19 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-13 17:23:59 UTC,2024-09-21 06:01:27 UTC,research,,NA,3,false
Chlorocebus pygerythrus pygerythrus,2024-09-12 16:21:56 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.3953346272,31.7789483915,,Southern Vervet Monkey,https://www.inaturalist.org/observations/241472181,https://static.inaturalist.org/photos/430403841/medium.jpeg,ticoswildstudio,241472181,Southern Vervet Monkey,Mammalia,566746,3,0,2024-09-12 16:21:56+02:00,2024-09-12,2024-09-12 14:21:56 UTC,Pretoria,32,32,,open,false,,,268534,Tíco Haroutiounian,2024-09-13 15:29:05 UTC,2024-09-21 06:02:32 UTC,research,,NA,3,false
Panthera leo melanochaita,2024-09-13 06:46:12 +0200,"Male alone, with a kill I was unable to identify

For more follow me on www.instagram.com/ticoswildstudio","Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.3844399243,31.7239583816,,Southern Lion,https://www.inaturalist.org/observations/241470878,https://static.inaturalist.org/photos/430400650/medium.jpeg,ticoswildstudio,241470878,Southern Lion,Mammalia,557401,5,0,2024-09-13 06:46:12+02:00,2024-09-13,2024-09-13 04:46:12 UTC,Pretoria,2,30090,,obscured,true,,,268534,Tíco Haroutiounian,2024-09-13 15:22:47 UTC,2024-09-21 06:02:51 UTC,research,,NA,3,false
Syncerus caffer caffer,2024-09-13 13:09:38 +0200,,"Kruger National Park, Nkomazi, MP, ZA",-24.9831216667,31.6333633333,,Cape Buffalo,https://www.inaturalist.org/observations/241441417,https://static.inaturalist.org/photos/430311174/medium.jpeg,reggie11,241441417,Cape Buffalo,Mammalia,516814,4,0,2024-09-13 13:09:38+02:00,2024-09-13,2024-09-13 11:09:38 UTC,Pretoria,61,61,,open,false,,,2072578,Reggie O'Donoghue,2024-09-13 12:08:51 UTC,2024-09-21 06:02:57 UTC,research,,NA,3,false
Connochaetes taurinus taurinus,2024-07-16 14:01:54 +0200,,"Kruger National Park, MP, ZA",-25.0121638833,31.4595583333,,Blue Wildebeest,https://www.inaturalist.org/observations/241405872,https://static.inaturalist.org/photos/430237877/medium.jpeg,orinov,241405872,Blue Wildebeest,Mammalia,528081,5,0,2024-07-16 14:01:54+02:00,2024-07-16,2024-07-16 12:01:54 UTC,Pretoria,3,3,,open,false,,,8363330,Orinov Satria,2024-09-13 04:22:59 UTC,2024-09-21 06:05:05 UTC,research,,NA,3,false
Crocuta crocuta,2024-09-12 21:10:37 +0200,,"Kruger National Park, MP, ZA",-25.1071028333,31.3743633333,,Spotted Hyena,https://www.inaturalist.org/observations/241400403,https://static.inaturalist.org/photos/430226630/medium.jpeg,reggie11,241400403,Spotted Hyena,Mammalia,41886,6,0,2024-09-12 21:10:37+02:00,2024-09-12,2024-09-12 19:10:37 UTC,Pretoria,4,4,,open,false,,,2072578,Reggie O'Donoghue,2024-09-13 03:26:17 UTC,2024-09-21 06:05:12 UTC,research,,NA,3,false
Panthera leo melanochaita,2024-09-12 11:42:40 +0200,"She was feeding on a male Kudu.

For more follow me on www.instagram.com/ticoswildstudio",South Africa,-24.4526941908,31.7518329962,,Southern Lion,https://www.inaturalist.org/observations/241356922,https://static.inaturalist.org/photos/430140945/medium.jpeg,ticoswildstudio,241356922,Southern Lion,Mammalia,557401,6,0,2024-09-12 11:42:40+02:00,2024-09-12,2024-09-12 09:42:40 UTC,Pretoria,4,30069,,obscured,true,,,268534,Tíco Haroutiounian,2024-09-12 21:33:53 UTC,2024-09-21 06:05:21 UTC,research,,NA,3,false
Mus minutoides,2024-09-11 08:57:58 +0200,Small,"Kruger National Park, MP, ZA",-25.1028138333,31.484505,,Tiny Pygmy Mouse,https://www.inaturalist.org/observations/241283519,https://inaturalist-open-data.s3.amazonaws.com/photos/430001213/medium.jpeg,thepigeongirl,241283519,Tiny Pygmy Mouse,Mammalia,44716,1,0,2024-09-11 08:57:58+02:00,2024-09-11,2024-09-11 06:57:58 UTC,Pretoria,1690,1690,,open,false,,,3236187,,2024-09-12 14:25:26 UTC,2024-10-10 20:50:03 UTC,research,CC-BY-NC,NA,3,false
Loxodonta africana,2024-09-12 12:07:28 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.5458093788,31.6471127155,,Savanna Elephant,https://www.inaturalist.org/observations/241266492,https://static.inaturalist.org/photos/430140830/medium.jpeg,ticoswildstudio,241266492,Savanna Elephant,Mammalia,43694,4,0,2024-09-12 12:07:28+02:00,2024-09-12,2024-09-12 10:07:28 UTC,Pretoria,4,30069,,obscured,true,,,268534,Tíco Haroutiounian,2024-09-12 12:15:30 UTC,2024-09-21 06:05:51 UTC,research,,NA,3,false
Equus quagga chapmani,2024-09-12 07:10:56 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Bushbuckridge, MP, ZA",-24.2884533333,31.7432083333,,Chapman's Zebra,https://www.inaturalist.org/observations/241263503,https://static.inaturalist.org/photos/429965607/medium.jpeg,ticoswildstudio,241263503,Chapman's Zebra,Mammalia,418151,5,0,2024-09-12 07:10:56+02:00,2024-09-12,2024-09-12 05:10:56 UTC,Pretoria,4,4,,,false,,,268534,Tíco Haroutiounian,2024-09-12 11:48:48 UTC,2024-09-21 06:05:55 UTC,research,,NA,3,false
Syncerus caffer caffer,2024-08-28 13:41:49 +0200,,"Parco nazionale Kruger, LP, ZA",-23.5569216667,31.4484583333,,Cape Buffalo,https://www.inaturalist.org/observations/241260748,https://static.inaturalist.org/photos/430237806/medium.jpeg,gilda74260,241260748,Bufalo cafro,Mammalia,516814,2,0,2024-08-28 13:41:49+02:00,2024-08-28,2024-08-28 11:41:49 UTC,Pretoria,24,24,,open,false,,,8526601,Gilda Gaglio,2024-09-12 11:20:04 UTC,2024-09-21 06:06:46 UTC,research,,NA,3,false
Panthera leo melanochaita,2024-08-29 14:43:55 +0200,,South Africa,-24.7103006968,31.8139340694,,Southern Lion,https://www.inaturalist.org/observations/241260528,https://static.inaturalist.org/photos/429959029/medium.jpeg,gilda74260,241260528,Leone meridionale,Mammalia,557401,8,0,2024-08-29 14:43:55+02:00,2024-08-29,2024-08-29 12:43:55 UTC,Pretoria,4,30047,,obscured,true,,,8526601,Gilda Gaglio,2024-09-12 11:17:13 UTC,2024-09-21 06:06:56 UTC,research,,NA,3,false
Crocuta crocuta,2024-08-29 15:25:21 +0200,,"Parco nazionale Kruger, Bushbuckridge, MP, ZA",-24.7546416667,31.8665666667,,Spotted Hyena,https://www.inaturalist.org/observations/241260364,https://static.inaturalist.org/photos/429958908/medium.jpeg,gilda74260,241260364,Iena Maculata,Mammalia,41886,9,0,2024-08-29 15:25:21+02:00,2024-08-29,2024-08-29 13:25:21 UTC,Pretoria,21,21,,open,false,,,8526601,Gilda Gaglio,2024-09-12 11:15:12 UTC,2024-10-08 00:10:14 UTC,research,,NA,3,false
Hippopotamus amphibius,2024-08-29 19:25:40 +0200,,"Parco nazionale Kruger, Bushbuckridge, MP, ZA",-24.193251249,31.459632109,,Common Hippopotamus,https://www.inaturalist.org/observations/241259633,https://static.inaturalist.org/photos/429956965/medium.jpeg,gilda74260,241259633,Ippopotamo,Mammalia,42149,5,0,2024-08-29 19:25:40+02:00,2024-08-29,2024-08-29 17:25:40 UTC,Pretoria,51043,51043,,,false,,,8526601,Gilda Gaglio,2024-09-12 11:06:15 UTC,2024-09-12 15:58:47 UTC,research,,NA,3,false
Loxodonta africana,2024-08-30 13:38:30 +0200,,South Africa,-24.8172608287,31.6925940466,,Savanna Elephant,https://www.inaturalist.org/observations/241259156,https://static.inaturalist.org/photos/429956253/medium.jpeg,gilda74260,241259156,Elefante africano di savana,Mammalia,43694,7,0,2024-08-30 13:38:30+02:00,2024-08-30,2024-08-30 11:38:30 UTC,Pretoria,4,30025,,obscured,true,,,8526601,Gilda Gaglio,2024-09-12 11:01:53 UTC,2024-09-14 14:59:56 UTC,research,,NA,3,false
Chlorocebus pygerythrus pygerythrus,2024-08-28 15:08:03 +0200,,"Parco nazionale Kruger, LP, ZA",-23.814475,31.56957,,Southern Vervet Monkey,https://www.inaturalist.org/observations/241259101,https://static.inaturalist.org/photos/429956114/medium.jpeg,gilda74260,241259101,Cercopiteco verde meridionale,Mammalia,566746,6,0,2024-08-28 15:08:03+02:00,2024-08-28,2024-08-28 13:08:03 UTC,Pretoria,6,6,,open,false,,,8526601,Gilda Gaglio,2024-09-12 11:01:07 UTC,2024-09-14 00:47:30 UTC,research,,NA,3,false
Aepyceros melampus melampus,2024-09-07 08:37:09 +0200,,"Kruger Park, South Africa",-24.9846104,31.6280268997,,Common Impala,https://www.inaturalist.org/observations/241242871,https://inaturalist-open-data.s3.amazonaws.com/photos/429924224/medium.jpeg,dishersnc,241242871,Common Impala,Mammalia,147920,6,0,2024-09-07 08:37:09,2024-09-07,2024-09-07 06:37:09 UTC,Pretoria,NA,NA,,open,false,,,6005140,Susan Disher,2024-09-12 07:21:17 UTC,2024-09-14 00:49:32 UTC,research,CC-BY-NC,NA,2,false
Giraffa giraffa giraffa,2024-09-11 17:03:59 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Bushbuckridge, MP, ZA",-24.4099366667,31.7839966667,,Southern African Giraffe,https://www.inaturalist.org/observations/241182400,https://static.inaturalist.org/photos/429804428/medium.jpeg,ticoswildstudio,241182400,Southern African Giraffe,Mammalia,1510582,6,0,2024-09-11 17:03:59+02:00,2024-09-11,2024-09-11 15:03:59 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-11 21:47:11 UTC,2024-09-14 00:52:30 UTC,research,,NA,3,false
Crocuta crocuta,2024-09-11 12:37:54 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Bushbuckridge, MP, ZA",-24.1289555,31.7057966667,,Spotted Hyena,https://www.inaturalist.org/observations/241182333,https://static.inaturalist.org/photos/429804240/medium.jpeg,ticoswildstudio,241182333,Spotted Hyena,Mammalia,41886,5,0,2024-09-11 12:37:54+02:00,2024-09-11,2024-09-11 10:37:54 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-11 21:46:49 UTC,2024-09-14 00:52:39 UTC,research,,NA,3,false
Tragelaphus strepsiceros strepsiceros,2024-09-11 12:47:43 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Bushbuckridge, MP, ZA",-24.1683666667,31.7182616667,,Southern Greater Kudu,https://www.inaturalist.org/observations/241182257,https://static.inaturalist.org/photos/429804062/medium.jpeg,ticoswildstudio,241182257,Southern Greater Kudu,Mammalia,524159,6,0,2024-09-11 12:47:43+02:00,2024-09-11,2024-09-11 10:47:43 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-11 21:46:21 UTC,2024-09-14 00:52:36 UTC,research,,NA,3,false
Giraffa giraffa giraffa,2024-09-11 17:08:09 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Bushbuckridge, MP, ZA",-24.4031366667,31.777475,,Southern African Giraffe,https://www.inaturalist.org/observations/241182223,https://static.inaturalist.org/photos/429804013/medium.jpeg,ticoswildstudio,241182223,Southern African Giraffe,Mammalia,1510582,6,0,2024-09-11 17:08:09+02:00,2024-09-11,2024-09-11 15:08:09 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-11 21:46:04 UTC,2024-09-14 00:52:15 UTC,research,,NA,3,false
Kobus ellipsiprymnus ellipsiprymnus,2024-09-11 16:23:47 +0200,For more follow me on www.instagram.com/ticoswildstudio,"Parc national Kruger, Bushbuckridge, MP, ZA",-24.41202,31.7830083333,,Common Waterbuck,https://www.inaturalist.org/observations/241182187,https://static.inaturalist.org/photos/429803926/medium.jpeg,ticoswildstudio,241182187,Common Waterbuck,Mammalia,147674,6,0,2024-09-11 16:23:47+02:00,2024-09-11,2024-09-11 14:23:47 UTC,Pretoria,4,4,,open,false,,,268534,Tíco Haroutiounian,2024-09-11 21:45:48 UTC,2024-09-14 00:52:20 UTC,research,,NA,3,false
Lycaon pictus pictus,2024-09-11 08:11:00 +0200,,"Ehlanzeni District Municipality, South Africa",-25.0313616667,31.2884433333,,Cape Wild Dog,https://www.inaturalist.org/observations/241154168,https://inaturalist-open-data.s3.amazonaws.com/photos/429749571/medium.jpeg,darragh132,241154168,Cape Wild Dog,Mammalia,711435,6,0,2024/09/11 8:11 AM,2024-09-11,2024-09-11 06:11:00 UTC,Pretoria,NA,NA,,open,false,,,2461905,Darragh Woodford,2024-09-11 19:01:11 UTC,2024-09-21 06:09:33 UTC,research,CC-BY-NC,NA,NA,false
Kobus ellipsiprymnus ellipsiprymnus,2024-09-11 07:52:00 +0200,,"Ehlanzeni District Municipality, South Africa",-25.0312715083,31.3502793366,,Common Waterbuck,https://www.inaturalist.org/observations/241154165,https://inaturalist-open-data.s3.amazonaws.com/photos/429749589/medium.jpeg,darragh132,241154165,Common Waterbuck,Mammalia,147674,6,0,2024/09/11 7:52 AM,2024-09-11,2024-09-11 05:52:00 UTC,Pretoria,244,244,,open,false,,,2461905,Darragh Woodford,2024-09-11 19:01:09 UTC,2024-09-14 00:53:44 UTC,research,CC-BY-NC,NA,NA,false
Loxodonta africana,2024-09-10 10:38:47 +0200,,"Vhembe, ZA-NP, ZA",-22.4035849768,31.2994572635,,Savanna Elephant,https://www.inaturalist.org/observations/241139047,https://inaturalist-open-data.s3.amazonaws.com/photos/429722553/medium.jpeg,mattbsf,241139047,Savanna Elephant,Mammalia,43694,7,0,2024-09-10 10:38:47+02:00,2024-09-10,2024-09-10 08:38:47 UTC,Pretoria,3,30278,,obscured,true,,,226701,Matt Benjamin,2024-09-11 17:37:14 UTC,2024-09-14 14:51:13 UTC,research,CC-BY,NA,3,false
